"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,42827,,
"IRL","Ireland","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,43425,,
"IRL","Ireland","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,43033,,
"IRL","Ireland","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,42870,,
"IRL","Ireland","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,42951,,
"IRL","Ireland","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,42328,,
"IRL","Ireland","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,42536,,
"IRL","Ireland","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,42948,,
"IRL","Ireland","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,43741,,
"IRL","Ireland","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,44923,,
"IRL","Ireland","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,46318,,
"IRL","Ireland","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,47879,,
"IRL","Ireland","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,49192,,
"IRL","Ireland","CPNCU","Current prices in NCU","2021","2021","EUR","Euro","0","Units",,,50665.3046642348,,
"IRL","Ireland","CPNCU","Current prices in NCU","2022","2022","EUR","Euro","0","Units",,,52970.7845745509,,
"ITA","Italy","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,21254.2592738694,,
"ITA","Italy","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,21952.1736228934,,
"ITA","Italy","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,22437.6667089631,,
"ITA","Italy","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,23061.011055201,,
"ITA","Italy","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,24074.3778316898,,
"ITA","Italy","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,24887,,
"ITA","Italy","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,25717,,
"ITA","Italy","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,26282,,
"ITA","Italy","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,27088,,
"ITA","Italy","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,27141,,
"ITA","Italy","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,27807,,
"ITA","Italy","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,28160,,
"ITA","Italy","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,27983,,
"ITA","Italy","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,28387,,
"ITA","Italy","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,28566,,
"ITA","Italy","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,28861,,
"ITA","Italy","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,29121,,
"ITA","Italy","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,29242,,
"ITA","Italy","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,29560,,
"ITA","Italy","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,29882,,
"ITA","Italy","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,28491,,
"ITA","Italy","CPNCU","Current prices in NCU","2021","2021","EUR","Euro","0","Units",,,30047.6411225516,,
"ITA","Italy","CPNCU","Current prices in NCU","2022","2022","EUR","Euro","0","Units",,,31529.6786593719,,
"JPN","Japan","CPNCU","Current prices in NCU","2000","2000","JPY","Yen","0","Units",,,4624653.32646199,,
"JPN","Japan","CPNCU","Current prices in NCU","2001","2001","JPY","Yen","0","Units",,,4516562.72619332,,
"JPN","Japan","CPNCU","Current prices in NCU","2002","2002","JPY","Yen","0","Units",,,4360804.30624333,,
"JPN","Japan","CPNCU","Current prices in NCU","2003","2003","JPY","Yen","0","Units",,,4319816.63230016,,
"JPN","Japan","CPNCU","Current prices in NCU","2004","2004","JPY","Yen","0","Units",,,4366306.63432959,,
"JPN","Japan","CPNCU","Current prices in NCU","2005","2005","JPY","Yen","0","Units",,,4442873,,
"JPN","Japan","CPNCU","Current prices in NCU","2006","2006","JPY","Yen","0","Units",,,4439630,,
"JPN","Japan","CPNCU","Current prices in NCU","2007","2007","JPY","Yen","0","Units",,,4412732,,
"JPN","Japan","CPNCU","Current prices in NCU","2008","2008","JPY","Yen","0","Units",,,4406731,,
"JPN","Japan","CPNCU","Current prices in NCU","2009","2009","JPY","Yen","0","Units",,,4247033,,
"JPN","Japan","CPNCU","Current prices in NCU","2010","2010","JPY","Yen","0","Units",,,4197530,,
"JPN","Japan","CPNCU","Current prices in NCU","2011","2011","JPY","Yen","0","Units",,,4244886,,
"JPN","Japan","CPNCU","Current prices in NCU","2012","2012","JPY","Yen","0","Units",,,4149155,,
"JPN","Japan","CPNCU","Current prices in NCU","2013","2013","JPY","Yen","0","Units",,,4146228,,
"JPN","Japan","CPNCU","Current prices in NCU","2014","2014","JPY","Yen","0","Units",,,4153939,,
"JPN","Japan","CPNCU","Current prices in NCU","2015","2015","JPY","Yen","0","Units",,,4157542,,
"JPN","Japan","CPNCU","Current prices in NCU","2016","2016","JPY","Yen","0","Units",,,4200120,,
"JPN","Japan","CPNCU","Current prices in NCU","2017","2017","JPY","Yen","0","Units",,,4226544,,
"JPN","Japan","CPNCU","Current prices in NCU","2018","2018","JPY","Yen","0","Units",,,4304781,,
"JPN","Japan","CPNCU","Current prices in NCU","2019","2019","JPY","Yen","0","Units",,,4379634,,
"JPN","Japan","CPNCU","Current prices in NCU","2020","2020","JPY","Yen","0","Units",,,4366907,,
"JPN","Japan","CPNCU","Current prices in NCU","2021","2021","JPY","Yen","0","Units",,,4455279.00458847,,
"JPN","Japan","CPNCU","Current prices in NCU","2022","2022","JPY","Yen","0","Units",,,4522614.46723905,,
"KOR","Korea","CPNCU","Current prices in NCU","2000","2000","KRW","Won","0","Units",,,18830753.7127639,,
"KOR","Korea","CPNCU","Current prices in NCU","2001","2001","KRW","Won","0","Units",,,20311918.6927445,,
"KOR","Korea","CPNCU","Current prices in NCU","2002","2002","KRW","Won","0","Units",,,21667616.0418539,,
"KOR","Korea","CPNCU","Current prices in NCU","2003","2003","KRW","Won","0","Units",,,23195595.3130456,,
"KOR","Korea","CPNCU","Current prices in NCU","2004","2004","KRW","Won","0","Units",,,24457632.8450192,,
"KOR","Korea","CPNCU","Current prices in NCU","2005","2005","KRW","Won","0","Units",,,25745921,,
"KOR","Korea","CPNCU","Current prices in NCU","2006","2006","KRW","Won","0","Units",,,26460299,,
"KOR","Korea","CPNCU","Current prices in NCU","2007","2007","KRW","Won","0","Units",,,27531223,,
"KOR","Korea","CPNCU","Current prices in NCU","2008","2008","KRW","Won","0","Units",,,28642558,,
"KOR","Korea","CPNCU","Current prices in NCU","2009","2009","KRW","Won","0","Units",,,29507856,,
"KOR","Korea","CPNCU","Current prices in NCU","2010","2010","KRW","Won","0","Units",,,30750506,,
"KOR","Korea","CPNCU","Current prices in NCU","2011","2011","KRW","Won","0","Units",,,32260584,,
"KOR","Korea","CPNCU","Current prices in NCU","2012","2012","KRW","Won","0","Units",,,32465017,,
"KOR","Korea","CPNCU","Current prices in NCU","2013","2013","KRW","Won","0","Units",,,33588901,,
"KOR","Korea","CPNCU","Current prices in NCU","2014","2014","KRW","Won","0","Units",,,33978793,,
"KOR","Korea","CPNCU","Current prices in NCU","2015","2015","KRW","Won","0","Units",,,35233909,,
"KOR","Korea","CPNCU","Current prices in NCU","2016","2016","KRW","Won","0","Units",,,36667683,,
"KOR","Korea","CPNCU","Current prices in NCU","2017","2017","KRW","Won","0","Units",,,38178107,,
"KOR","Korea","CPNCU","Current prices in NCU","2018","2018","KRW","Won","0","Units",,,39977225,,
"KOR","Korea","CPNCU","Current prices in NCU","2019","2019","KRW","Won","0","Units",,,41576683,,
"KOR","Korea","CPNCU","Current prices in NCU","2020","2020","KRW","Won","0","Units",,,42988384,,
"KOR","Korea","CPNCU","Current prices in NCU","2021","2021","KRW","Won","0","Units",,,44781257.2482263,,
"KOR","Korea","CPNCU","Current prices in NCU","2022","2022","KRW","Won","0","Units",,,46507060.216051,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,40450.0199428042,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,41699.9604115593,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,43173.8062004548,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,43903.7323483615,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,45429.4621052777,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,47134,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,48941,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,51345,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,52675,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,53731,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,54841,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,56773,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,57392,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,58993,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,60435,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,61274,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,61538,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,63694,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,65177,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,66409,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,67607,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2021","2021","EUR","Euro","0","Units",,,72323.2737418547,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2022","2022","EUR","Euro","0","Units",,,75691.17737706,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,32019.4883504916,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,33540.0405953487,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,34787.1725603516,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,35835.1949389611,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,36912.3455417605,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,37596,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,38538,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,39877,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,40952,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,42034,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,42687,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,43397,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,44104,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,45153,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,45305,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,45931,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,46382,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,46679,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,47173,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,48059,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,49970,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2021","2021","EUR","Euro","0","Units",,,50980.6565884393,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2022","2022","EUR","Euro","0","Units",,,52276.7067505389,,
"NOR","Norway","CPNCU","Current prices in NCU","2000","2000","NOK","Norwegian Krone","0","Units",,,277322.300152391,,
"NOR","Norway","CPNCU","Current prices in NCU","2001","2001","NOK","Norwegian Krone","0","Units",,,291343.883478533,,
"NOR","Norway","CPNCU","Current prices in NCU","2002","2002","NOK","Norwegian Krone","0","Units",,,306341.933758659,,
"NOR","Norway","CPNCU","Current prices in NCU","2003","2003","NOK","Norwegian Krone","0","Units",,,319195.817333006,,
"NOR","Norway","CPNCU","Current prices in NCU","2004","2004","NOK","Norwegian Krone","0","Units",,,333859.872283829,,
"NOR","Norway","CPNCU","Current prices in NCU","2005","2005","NOK","Norwegian Krone","0","Units",,,347435,,
"NOR","Norway","CPNCU","Current prices in NCU","2006","2006","NOK","Norwegian Krone","0","Units",,,367887,,
"NOR","Norway","CPNCU","Current prices in NCU","2007","2007","NOK","Norwegian Krone","0","Units",,,389116,,
"NOR","Norway","CPNCU","Current prices in NCU","2008","2008","NOK","Norwegian Krone","0","Units",,,411092,,
"NOR","Norway","CPNCU","Current prices in NCU","2009","2009","NOK","Norwegian Krone","0","Units",,,425692,,
"NOR","Norway","CPNCU","Current prices in NCU","2010","2010","NOK","Norwegian Krone","0","Units",,,440224,,
"NOR","Norway","CPNCU","Current prices in NCU","2011","2011","NOK","Norwegian Krone","0","Units",,,460748,,
"NOR","Norway","CPNCU","Current prices in NCU","2012","2012","NOK","Norwegian Krone","0","Units",,,478224,,
"NOR","Norway","CPNCU","Current prices in NCU","2013","2013","NOK","Norwegian Krone","0","Units",,,497976,,
"NOR","Norway","CPNCU","Current prices in NCU","2014","2014","NOK","Norwegian Krone","0","Units",,,511520,,
"NOR","Norway","CPNCU","Current prices in NCU","2015","2015","NOK","Norwegian Krone","0","Units",,,526103,,
"NOR","Norway","CPNCU","Current prices in NCU","2016","2016","NOK","Norwegian Krone","0","Units",,,533447,,
"NOR","Norway","CPNCU","Current prices in NCU","2017","2017","NOK","Norwegian Krone","0","Units",,,542651,,
"NOR","Norway","CPNCU","Current prices in NCU","2018","2018","NOK","Norwegian Krone","0","Units",,,558106,,
"NOR","Norway","CPNCU","Current prices in NCU","2019","2019","NOK","Norwegian Krone","0","Units",,,581290,,
"NOR","Norway","CPNCU","Current prices in NCU","2020","2020","NOK","Norwegian Krone","0","Units",,,591985,,
"NOR","Norway","CPNCU","Current prices in NCU","2021","2021","NOK","Norwegian Krone","0","Units",,,625699.877160176,,
"NOR","Norway","CPNCU","Current prices in NCU","2022","2022","NOK","Norwegian Krone","0","Units",,,653316.536469564,,
"POL","Poland","CPNCU","Current prices in NCU","2000","2000","PLN","Zloty","0","Units",,,26550.3744023356,,
"POL","Poland","CPNCU","Current prices in NCU","2001","2001","PLN","Zloty","0","Units",,,29118.4484914302,,
"POL","Poland","CPNCU","Current prices in NCU","2002","2002","PLN","Zloty","0","Units",,,29961.4635281325,,
"POL","Poland","CPNCU","Current prices in NCU","2003","2003","PLN","Zloty","0","Units",,,30493.2103641115,,
"POL","Poland","CPNCU","Current prices in NCU","2004","2004","PLN","Zloty","0","Units",,,31172.4330518398,,
"POL","Poland","CPNCU","Current prices in NCU","2005","2005","PLN","Zloty","0","Units",,,31737,,
"POL","Poland","CPNCU","Current prices in NCU","2006","2006","PLN","Zloty","0","Units",,,32444,,
"POL","Poland","CPNCU","Current prices in NCU","2007","2007","PLN","Zloty","0","Units",,,34246,,
"POL","Poland","CPNCU","Current prices in NCU","2008","2008","PLN","Zloty","0","Units",,,37473,,
"POL","Poland","CPNCU","Current prices in NCU","2009","2009","PLN","Zloty","0","Units",,,38459,,
"POL","Poland","CPNCU","Current prices in NCU","2010","2010","PLN","Zloty","0","Units",,,40989,,
"POL","Poland","CPNCU","Current prices in NCU","2011","2011","PLN","Zloty","0","Units",,,43135,,
"POL","Poland","CPNCU","Current prices in NCU","2012","2012","PLN","Zloty","0","Units",,,44043,,
"POL","Poland","CPNCU","Current prices in NCU","2013","2013","PLN","Zloty","0","Units",,,44675,,
"POL","Poland","CPNCU","Current prices in NCU","2014","2014","PLN","Zloty","0","Units",,,45536,,
"POL","Poland","CPNCU","Current prices in NCU","2015","2015","PLN","Zloty","0","Units",,,46446,,
